"store_id","customer","amount","payment_date","staff","manager_staff_id"
2,"Herbert Kruger","3.99","2007-02-16 04:39:39.996577","Mike Hillyer",1
2,"Herbert Kruger","2.99","2007-02-19 10:30:25.996577","Mike Hillyer",1
2,"Herbert Kruger","0.99","2007-02-21 12:19:38.996577","Jon Stephens",2
2,"Frederick Isbell","5.99","2007-02-16 17:48:50.996577","Jon Stephens",2
2,"Frederick Isbell","2.99","2007-02-16 18:44:41.996577","Jon Stephens",2
2,"Frederick Isbell","7.99","2007-02-17 03:58:25.996577","Jon Stephens",2
2,"Frederick Isbell","2.99","2007-02-21 14:46:04.996577","Mike Hillyer",1
1,"Ray Houle","0.99","2007-02-15 00:55:34.996577","Jon Stephens",2
1,"Ray Houle","2.99","2007-02-15 06:21:18.996577","Mike Hillyer",1
1,"Ray Houle","2.99","2007-02-15 23:34:16.996577","Mike Hillyer",1
1,"Ray Houle","6.99","2007-02-16 16:15:03.996577","Mike Hillyer",1
1,"Ray Houle","0.99","2007-02-20 00:35:05.996577","Jon Stephens",2
1,"Ray Houle","0.99","2007-02-20 19:12:41.996577","Jon Stephens",2
2,"Joel Francisco","2.99","2007-02-16 01:09:56.996577","Jon Stephens",2
2,"Joel Francisco","4.99","2007-02-17 17:01:30.996577","Mike Hillyer",1
2,"Joel Francisco","3.99","2007-02-18 04:49:20.996577","Mike Hillyer",1
2,"Joel Francisco","4.99","2007-02-18 05:15:55.996577","Jon Stephens",2
2,"Joel Francisco","2.99","2007-02-19 15:50:43.996577","Jon Stephens",2
2,"Joel Francisco","6.99","2007-02-21 06:12:06.996577","Jon Stephens",2
2,"Joel Francisco","8.99","2007-02-21 11:48:57.996577","Jon Stephens",2
1,"Edwin Burk","5.99","2007-02-14 23:07:27.996577","Jon Stephens",2
1,"Edwin Burk","2.99","2007-02-16 04:15:29.996577","Jon Stephens",2
1,"Edwin Burk","4.99","2007-02-20 22:28:23.996577","Jon Stephens",2
1,"Eddie Tomlin","0.99","2007-02-15 02:14:01.996577","Mike Hillyer",1
1,"Eddie Tomlin","5.99","2007-02-16 03:19:16.996577","Jon Stephens",2
1,"Eddie Tomlin","7.99","2007-02-18 15:31:08.996577","Jon Stephens",2
1,"Eddie Tomlin","3.99","2007-02-18 16:20:12.996577","Mike Hillyer",1
1,"Eddie Tomlin","3.99","2007-02-18 20:43:35.996577","Mike Hillyer",1
1,"Eddie Tomlin","2.99","2007-02-20 09:13:46.996577","Mike Hillyer",1
1,"Eddie Tomlin","2.99","2007-02-20 10:56:29.996577","Jon Stephens",2
2,"Ricky Shelby","0.99","2007-02-15 17:26:17.996577","Jon Stephens",2
2,"Ricky Shelby","0.99","2007-02-20 07:12:10.996577","Mike Hillyer",1
1,"Troy Quigley","9.99","2007-02-18 06:05:12.996577","Mike Hillyer",1
2,"Randall Neumann","5.99","2007-02-18 02:52:20.996577","Jon Stephens",2
2,"Randall Neumann","2.99","2007-02-19 17:20:51.996577","Mike Hillyer",1
2,"Randall Neumann","2.99","2007-02-21 02:51:39.996577","Jon Stephens",2
1,"Barry Lovelace","4.99","2007-02-15 16:54:55.996577","Mike Hillyer",1
1,"Barry Lovelace","0.99","2007-02-16 17:23:37.996577","Jon Stephens",2
1,"Barry Lovelace","0.99","2007-02-18 00:43:11.996577","Jon Stephens",2
1,"Barry Lovelace","4.99","2007-02-19 04:00:48.996577","Mike Hillyer",1
1,"Barry Lovelace","4.99","2007-02-21 06:45:30.996577","Mike Hillyer",1
1,"Barry Lovelace","0.99","2007-02-21 11:47:04.996577","Jon Stephens",2
2,"Alexander Fennell","4.99","2007-02-15 05:28:05.996577","Mike Hillyer",1
2,"Alexander Fennell","0.99","2007-02-16 00:57:01.996577","Jon Stephens",2
2,"Alexander Fennell","4.99","2007-02-17 17:08:30.996577","Jon Stephens",2
2,"Alexander Fennell","2.99","2007-02-19 06:35:57.996577","Mike Hillyer",1
2,"Alexander Fennell","2.99","2007-02-20 07:40:17.996577","Mike Hillyer",1
2,"Alexander Fennell","6.99","2007-02-21 05:31:49.996577","Mike Hillyer",1
1,"Mario Cheatham","4.99","2007-02-16 04:41:06.996577","Mike Hillyer",1
1,"Mario Cheatham","4.99","2007-02-18 08:45:47.996577","Jon Stephens",2
1,"Leroy Bustamante","5.99","2007-02-15 04:27:21.996577","Mike Hillyer",1
1,"Leroy Bustamante","0.99","2007-02-15 11:57:14.996577","Jon Stephens",2
1,"Leroy Bustamante","8.99","2007-02-16 02:23:05.996577","Jon Stephens",2
1,"Leroy Bustamante","2.99","2007-02-16 16:56:18.996577","Mike Hillyer",1
2,"Francisco Skidmore","2.99","2007-02-19 22:56:15.996577","Mike Hillyer",1
2,"Marcus Hidalgo","0.99","2007-02-15 03:21:27.996577","Mike Hillyer",1
2,"Marcus Hidalgo","3.99","2007-02-15 14:53:52.996577","Jon Stephens",2
2,"Marcus Hidalgo","1.99","2007-02-15 17:22:47.996577","Jon Stephens",2
2,"Marcus Hidalgo","4.99","2007-02-19 01:19:30.996577","Mike Hillyer",1
2,"Marcus Hidalgo","7.99","2007-02-21 06:00:51.996577","Jon Stephens",2
2,"Marcus Hidalgo","5.99","2007-02-21 15:28:15.996577","Jon Stephens",2
2,"Theodore Culp","4.99","2007-02-18 03:28:14.996577","Mike Hillyer",1
2,"Theodore Culp","3.99","2007-02-18 09:28:02.996577","Jon Stephens",2
2,"Theodore Culp","6.99","2007-02-18 22:57:26.996577","Jon Stephens",2
2,"Theodore Culp","0.99","2007-02-19 12:32:22.996577","Jon Stephens",2
2,"Theodore Culp","2.99","2007-02-20 12:15:46.996577","Mike Hillyer",1
2,"Theodore Culp","0.99","2007-02-20 20:14:27.996577","Jon Stephens",2
1,"Clifford Bowens","0.99","2007-02-15 02:32:35.996577","Jon Stephens",2
1,"Clifford Bowens","2.99","2007-02-17 02:34:39.996577","Jon Stephens",2
1,"Clifford Bowens","4.99","2007-02-17 11:32:26.996577","Mike Hillyer",1
1,"Clifford Bowens","4.99","2007-02-18 05:29:20.996577","Jon Stephens",2
1,"Miguel Betancourt","5.99","2007-02-15 08:47:00.996577","Mike Hillyer",1
1,"Miguel Betancourt","7.99","2007-02-16 20:16:42.996577","Jon Stephens",2
1,"Miguel Betancourt","0.99","2007-02-19 11:57:34.996577","Jon Stephens",2
1,"Miguel Betancourt","3.99","2007-02-21 00:45:21.996577","Jon Stephens",2
1,"Miguel Betancourt","5.99","2007-02-21 09:36:58.996577","Jon Stephens",2
2,"Oscar Aquino","4.99","2007-02-15 07:45:46.996577","Jon Stephens",2
2,"Oscar Aquino","0.99","2007-02-18 10:44:09.996577","Mike Hillyer",1
2,"Oscar Aquino","2.99","2007-02-20 06:20:17.996577","Jon Stephens",2
1,"Jay Robb","4.99","2007-02-16 07:02:05.996577","Jon Stephens",2
1,"Jay Robb","0.99","2007-02-16 14:38:04.996577","Mike Hillyer",1
1,"Jay Robb","2.99","2007-02-17 03:54:20.996577","Jon Stephens",2
1,"Jay Robb","0.99","2007-02-18 05:06:23.996577","Jon Stephens",2
1,"Jay Robb","4.99","2007-02-18 21:38:37.996577","Mike Hillyer",1
1,"Jay Robb","2.99","2007-02-19 06:57:10.996577","Mike Hillyer",1
1,"Jay Robb","4.99","2007-02-20 19:31:04.996577","Mike Hillyer",1
1,"Jim Rea","0.99","2007-02-15 00:36:30.996577","Mike Hillyer",1
1,"Jim Rea","0.99","2007-02-16 23:00:52.996577","Mike Hillyer",1
1,"Jim Rea","6.99","2007-02-17 06:10:48.996577","Mike Hillyer",1
1,"Jim Rea","1.99","2007-02-19 10:01:37.996577","Mike Hillyer",1
1,"Jim Rea","3.99","2007-02-20 01:47:36.996577","Mike Hillyer",1
1,"Jim Rea","0.99","2007-02-20 02:37:01.996577","Jon Stephens",2
1,"Jim Rea","6.99","2007-02-21 06:48:44.996577","Mike Hillyer",1
1,"Tom Milner","4.99","2007-02-15 00:37:28.996577","Jon Stephens",2
1,"Tom Milner","5.99","2007-02-15 21:21:29.996577","Mike Hillyer",1
1,"Tom Milner","3.99","2007-02-16 18:37:03.996577","Mike Hillyer",1
1,"Tom Milner","0.99","2007-02-18 04:26:13.996577","Mike Hillyer",1
1,"Tom Milner","4.99","2007-02-18 04:33:28.996577","Jon Stephens",2
1,"Tom Milner","0.99","2007-02-18 21:48:19.996577","Mike Hillyer",1
1,"Tom Milner","0.99","2007-02-19 09:19:18.996577","Jon Stephens",2
1,"Calvin Martel","5.99","2007-02-19 21:37:16.996577","Jon Stephens",2
1,"Calvin Martel","7.99","2007-02-19 21:38:07.996577","Mike Hillyer",1
1,"Calvin Martel","4.99","2007-02-20 00:08:09.996577","Jon Stephens",2
2,"Alex Gresham","4.99","2007-02-16 07:43:24.996577","Jon Stephens",2
2,"Alex Gresham","7.99","2007-02-16 22:22:19.996577","Jon Stephens",2
2,"Alex Gresham","1.99","2007-02-16 23:45:57.996577","Mike Hillyer",1
2,"Alex Gresham","4.99","2007-02-17 05:47:02.996577","Mike Hillyer",1
2,"Alex Gresham","5.99","2007-02-17 13:23:55.996577","Jon Stephens",2
2,"Alex Gresham","5.99","2007-02-17 23:24:44.996577","Jon Stephens",2
2,"Alex Gresham","2.99","2007-02-18 16:58:52.996577","Mike Hillyer",1
2,"Alex Gresham","9.99","2007-02-19 09:45:38.996577","Jon Stephens",2
2,"Alex Gresham","2.99","2007-02-21 00:18:13.996577","Mike Hillyer",1
2,"Alex Gresham","4.99","2007-02-21 10:48:20.996577","Mike Hillyer",1
2,"Jon Wiles","1.99","2007-02-15 13:46:34.996577","Jon Stephens",2
2,"Jon Wiles","1.99","2007-02-16 18:51:56.996577","Mike Hillyer",1
2,"Jon Wiles","2.99","2007-02-17 03:22:01.996577","Mike Hillyer",1
2,"Jon Wiles","0.99","2007-02-18 11:27:49.996577","Jon Stephens",2
2,"Ronnie Ricketts","2.99","2007-02-15 07:10:18.996577","Mike Hillyer",1
2,"Ronnie Ricketts","0.99","2007-02-16 11:46:49.996577","Mike Hillyer",1
2,"Ronnie Ricketts","5.99","2007-02-17 17:41:36.996577","Jon Stephens",2
2,"Ronnie Ricketts","6.99","2007-02-17 20:54:49.996577","Jon Stephens",2
2,"Ronnie Ricketts","4.99","2007-02-18 00:04:13.996577","Mike Hillyer",1
2,"Ronnie Ricketts","0.99","2007-02-18 15:02:14.996577","Mike Hillyer",1
2,"Ronnie Ricketts","2.99","2007-02-19 03:22:39.996577","Mike Hillyer",1
2,"Bill Gavin","4.99","2007-02-15 18:05:05.996577","Jon Stephens",2
2,"Bill Gavin","0.99","2007-02-16 13:50:13.996577","Jon Stephens",2
2,"Bill Gavin","0.99","2007-02-17 11:41:53.996577","Mike Hillyer",1
2,"Bill Gavin","7.99","2007-02-17 22:34:42.996577","Mike Hillyer",1
2,"Bill Gavin","4.99","2007-02-19 09:58:42.996577","Mike Hillyer",1
2,"Bill Gavin","3.99","2007-02-19 15:50:57.996577","Mike Hillyer",1
2,"Bill Gavin","0.99","2007-02-19 18:21:56.996577","Mike Hillyer",1
2,"Bill Gavin","2.99","2007-02-20 16:27:31.996577","Jon Stephens",2
2,"Bill Gavin","2.99","2007-02-20 21:26:10.996577","Jon Stephens",2
1,"Lloyd Dowd","5.99","2007-02-19 07:10:38.996577","Jon Stephens",2
1,"Lloyd Dowd","0.99","2007-02-21 07:11:03.996577","Jon Stephens",2
1,"Tommy Collazo","0.99","2007-02-17 01:19:17.996577","Jon Stephens",2
1,"Tommy Collazo","2.99","2007-02-17 08:06:48.996577","Jon Stephens",2
1,"Tommy Collazo","4.99","2007-02-17 15:08:59.996577","Jon Stephens",2
1,"Tommy Collazo","0.99","2007-02-20 01:07:47.996577","Mike Hillyer",1
1,"Tommy Collazo","4.99","2007-02-20 11:04:10.996577","Jon Stephens",2
1,"Tommy Collazo","0.99","2007-02-20 11:10:26.996577","Jon Stephens",2
1,"Tommy Collazo","9.99","2007-02-21 01:08:10.996577","Jon Stephens",2
1,"Leon Bostic","0.99","2007-02-15 14:40:53.996577","Jon Stephens",2
1,"Derek Blakely","5.99","2007-02-20 17:08:09.996577","Jon Stephens",2
1,"Derek Blakely","4.99","2007-02-21 06:54:12.996577","Jon Stephens",2
2,"Warren Sherrod","5.99","2007-02-16 16:42:09.996577","Jon Stephens",2
2,"Warren Sherrod","9.99","2007-02-17 04:52:56.996577","Jon Stephens",2
2,"Warren Sherrod","4.99","2007-02-21 04:34:19.996577","Mike Hillyer",1
2,"Darrell Power","2.99","2007-02-15 06:55:59.996577","Mike Hillyer",1
2,"Darrell Power","4.99","2007-02-18 23:38:57.996577","Jon Stephens",2
2,"Darrell Power","2.99","2007-02-20 23:56:38.996577","Mike Hillyer",1
2,"Darrell Power","4.99","2007-02-21 06:29:15.996577","Mike Hillyer",1
1,"Jerome Kenyon","4.99","2007-02-15 06:29:55.996577","Jon Stephens",2
1,"Jerome Kenyon","2.99","2007-02-20 20:10:55.996577","Mike Hillyer",1
1,"Floyd Gandy","2.99","2007-02-15 10:41:08.996577","Mike Hillyer",1
1,"Floyd Gandy","4.99","2007-02-17 15:18:11.996577","Mike Hillyer",1
1,"Floyd Gandy","8.99","2007-02-17 22:05:55.996577","Mike Hillyer",1
1,"Floyd Gandy","0.99","2007-02-18 23:16:37.996577","Jon Stephens",2
1,"Leo Ebert","7.99","2007-02-16 19:28:01.996577","Jon Stephens",2
1,"Leo Ebert","8.99","2007-02-18 17:33:07.996577","Jon Stephens",2
1,"Leo Ebert","3.99","2007-02-20 09:45:46.996577","Mike Hillyer",1
1,"Leo Ebert","4.99","2007-02-21 01:16:22.996577","Jon Stephens",2
1,"Leo Ebert","2.99","2007-02-21 09:25:25.996577","Jon Stephens",2
2,"Alvin Deloach","8.99","2007-02-16 14:28:10.996577","Mike Hillyer",1
2,"Alvin Deloach","4.99","2007-02-17 19:07:20.996577","Jon Stephens",2
2,"Alvin Deloach","9.99","2007-02-19 22:46:12.996577","Jon Stephens",2
2,"Alvin Deloach","6.99","2007-02-21 01:45:02.996577","Mike Hillyer",1
1,"Tim Cary","2.99","2007-02-15 02:21:39.996577","Jon Stephens",2
1,"Tim Cary","8.99","2007-02-16 06:19:35.996577","Mike Hillyer",1
1,"Tim Cary","2.99","2007-02-16 20:11:15.996577","Mike Hillyer",1
1,"Tim Cary","2.99","2007-02-17 08:00:36.996577","Mike Hillyer",1
1,"Tim Cary","4.99","2007-02-18 18:28:41.996577","Jon Stephens",2
1,"Tim Cary","0.99","2007-02-19 19:45:32.996577","Mike Hillyer",1
2,"Wesley Bull","0.99","2007-02-15 14:58:17.996577","Jon Stephens",2
2,"Wesley Bull","9.99","2007-02-16 09:45:48.996577","Mike Hillyer",1
1,"Gordon Allard","0.99","2007-02-15 04:42:23.996577","Jon Stephens",2
1,"Gordon Allard","0.99","2007-02-15 06:55:56.996577","Mike Hillyer",1
1,"Gordon Allard","7.99","2007-02-16 03:43:38.996577","Jon Stephens",2
1,"Dean Sauer","4.99","2007-02-15 17:42:17.996577","Mike Hillyer",1
1,"Dean Sauer","2.99","2007-02-15 17:47:42.996577","Jon Stephens",2
1,"Dean Sauer","2.99","2007-02-17 22:19:36.996577","Jon Stephens",2
1,"Dean Sauer","4.99","2007-02-18 10:53:55.996577","Jon Stephens",2
1,"Dean Sauer","4.99","2007-02-20 13:01:52.996577","Jon Stephens",2
1,"Greg Robins","4.99","2007-02-15 14:17:27.996577","Mike Hillyer",1
1,"Greg Robins","6.99","2007-02-16 17:15:24.996577","Jon Stephens",2
1,"Greg Robins","5.99","2007-02-19 00:25:25.996577","Mike Hillyer",1
1,"Greg Robins","0.99","2007-02-20 06:28:50.996577","Mike Hillyer",1
1,"Greg Robins","4.99","2007-02-20 07:39:09.996577","Mike Hillyer",1
1,"Greg Robins","0.99","2007-02-21 01:55:36.996577","Mike Hillyer",1
2,"Jorge Olivares","0.99","2007-02-16 15:22:29.996577","Jon Stephens",2
2,"Jorge Olivares","2.99","2007-02-17 19:22:08.996577","Mike Hillyer",1
2,"Jorge Olivares","4.99","2007-02-19 01:33:25.996577","Jon Stephens",2
2,"Jorge Olivares","4.99","2007-02-19 14:50:52.996577","Jon Stephens",2
2,"Dustin Gillette","8.99","2007-02-16 16:08:05.996577","Mike Hillyer",1
2,"Dustin Gillette","7.99","2007-02-20 04:12:08.996577","Jon Stephens",2
1,"Derrick Bourque","3.99","2007-02-16 10:22:51.996577","Mike Hillyer",1
1,"Derrick Bourque","0.99","2007-02-17 15:28:06.996577","Mike Hillyer",1
1,"Derrick Bourque","4.99","2007-02-18 22:12:24.996577","Jon Stephens",2
1,"Derrick Bourque","2.99","2007-02-21 19:27:46.996577","Jon Stephens",2
1,"Dan Paine","6.99","2007-02-16 12:58:25.996577","Mike Hillyer",1
1,"Dan Paine","2.99","2007-02-17 23:45:53.996577","Mike Hillyer",1
1,"Dan Paine","10.99","2007-02-18 07:01:49.996577","Mike Hillyer",1
1,"Dan Paine","4.99","2007-02-19 10:23:23.996577","Jon Stephens",2
1,"Lewis Lyman","0.99","2007-02-16 12:37:10.996577","Mike Hillyer",1
1,"Lewis Lyman","4.99","2007-02-18 11:29:17.996577","Jon Stephens",2
1,"Lewis Lyman","6.99","2007-02-18 23:46:53.996577","Mike Hillyer",1
1,"Lewis Lyman","8.99","2007-02-19 06:01:26.996577","Jon Stephens",2
1,"Lewis Lyman","4.99","2007-02-19 16:03:05.996577","Jon Stephens",2
1,"Lewis Lyman","4.99","2007-02-21 02:25:41.996577","Jon Stephens",2
1,"Zachary Hite","2.99","2007-02-17 03:04:18.996577","Mike Hillyer",1
1,"Zachary Hite","3.99","2007-02-17 06:30:46.996577","Jon Stephens",2
1,"Zachary Hite","2.99","2007-02-17 09:09:02.996577","Jon Stephens",2
1,"Zachary Hite","3.99","2007-02-17 15:01:43.996577","Jon Stephens",2
1,"Zachary Hite","2.99","2007-02-18 13:23:56.996577","Jon Stephens",2
1,"Zachary Hite","6.99","2007-02-19 15:55:51.996577","Jon Stephens",2
1,"Corey Hauser","0.99","2007-02-15 11:42:02.996577","Mike Hillyer",1
1,"Corey Hauser","0.99","2007-02-16 14:05:33.996577","Mike Hillyer",1
1,"Herman Devore","2.99","2007-02-14 22:03:35.996577","Jon Stephens",2
1,"Herman Devore","4.99","2007-02-18 06:39:08.996577","Jon Stephens",2
1,"Herman Devore","4.99","2007-02-21 04:58:39.996577","Jon Stephens",2
1,"Herman Devore","0.99","2007-02-21 05:27:59.996577","Jon Stephens",2
1,"Maurice Crawley","2.99","2007-02-20 11:18:21.996577","Jon Stephens",2
1,"Maurice Crawley","0.99","2007-02-21 02:08:18.996577","Jon Stephens",2
2,"Vernon Chapa","4.99","2007-02-19 21:40:15.996577","Mike Hillyer",1
2,"Vernon Chapa","0.99","2007-02-19 22:37:04.996577","Jon Stephens",2
2,"Vernon Chapa","8.99","2007-02-21 12:27:12.996577","Mike Hillyer",1
1,"Roberto Vu","3.99","2007-02-15 11:19:29.996577","Mike Hillyer",1
1,"Roberto Vu","3.99","2007-02-16 07:24:01.996577","Jon Stephens",2
1,"Roberto Vu","4.99","2007-02-17 10:44:55.996577","Mike Hillyer",1
1,"Roberto Vu","5.99","2007-02-17 13:06:23.996577","Mike Hillyer",1
1,"Clyde Tobias","2.99","2007-02-16 10:26:00.996577","Jon Stephens",2
1,"Clyde Tobias","8.99","2007-02-16 13:30:02.996577","Mike Hillyer",1
1,"Glen Talbert","4.99","2007-02-17 12:15:18.996577","Mike Hillyer",1
1,"Glen Talbert","5.99","2007-02-17 17:33:48.996577","Mike Hillyer",1
1,"Glen Talbert","2.99","2007-02-19 02:14:05.996577","Jon Stephens",2
1,"Glen Talbert","2.99","2007-02-19 17:32:58.996577","Jon Stephens",2
2,"Hector Poindexter","3.99","2007-02-20 15:16:23.996577","Jon Stephens",2
2,"Shane Millard","3.99","2007-02-16 08:20:05.996577","Jon Stephens",2
2,"Shane Millard","5.99","2007-02-16 12:14:22.996577","Jon Stephens",2
1,"Ricardo Meador","3.99","2007-02-16 05:26:28.996577","Jon Stephens",2
1,"Ricardo Meador","0.99","2007-02-18 00:36:53.996577","Mike Hillyer",1
1,"Ricardo Meador","7.99","2007-02-18 12:58:20.996577","Mike Hillyer",1
1,"Ricardo Meador","4.99","2007-02-19 17:46:43.996577","Mike Hillyer",1
1,"Sam Mcduffie","3.99","2007-02-16 08:44:28.996577","Mike Hillyer",1
2,"Rick Mattox","2.99","2007-02-15 00:17:24.996577","Jon Stephens",2
2,"Rick Mattox","4.99","2007-02-15 13:06:41.996577","Mike Hillyer",1
2,"Rick Mattox","4.99","2007-02-17 11:34:04.996577","Jon Stephens",2
2,"Rick Mattox","4.99","2007-02-18 04:06:11.996577","Mike Hillyer",1
2,"Rick Mattox","4.99","2007-02-18 14:01:56.996577","Jon Stephens",2
2,"Rick Mattox","4.99","2007-02-20 10:21:15.996577","Jon Stephens",2
2,"Rick Mattox","3.99","2007-02-21 18:26:44.996577","Mike Hillyer",1
2,"Lester Kraus","1.99","2007-02-16 10:52:54.996577","Jon Stephens",2
2,"Lester Kraus","4.99","2007-02-16 23:23:24.996577","Jon Stephens",2
2,"Lester Kraus","4.99","2007-02-17 07:11:58.996577","Jon Stephens",2
2,"Lester Kraus","9.99","2007-02-21 05:38:10.996577","Mike Hillyer",1
1,"Brent Harkins","3.99","2007-02-17 18:10:08.996577","Jon Stephens",2
1,"Brent Harkins","4.99","2007-02-18 12:14:00.996577","Mike Hillyer",1
1,"Brent Harkins","0.99","2007-02-19 03:09:10.996577","Mike Hillyer",1
1,"Brent Harkins","2.99","2007-02-19 22:29:18.996577","Mike Hillyer",1
2,"Ramon Choate","2.99","2007-02-16 10:23:21.996577","Mike Hillyer",1
2,"Charlie Bess","2.99","2007-02-17 15:08:29.996577","Jon Stephens",2
2,"Charlie Bess","4.99","2007-02-18 10:53:40.996577","Mike Hillyer",1
2,"Charlie Bess","7.99","2007-02-19 01:15:05.996577","Mike Hillyer",1
2,"Charlie Bess","3.99","2007-02-20 17:26:14.996577","Mike Hillyer",1
2,"Tyler Wren","2.99","2007-02-19 02:33:12.996577","Mike Hillyer",1
2,"Gilbert Sledge","8.99","2007-02-17 23:16:09.996577","Jon Stephens",2
2,"Gilbert Sledge","5.99","2007-02-18 06:46:55.996577","Mike Hillyer",1
2,"Gilbert Sledge","2.99","2007-02-18 15:08:03.996577","Mike Hillyer",1
2,"Gilbert Sledge","4.99","2007-02-19 18:34:18.996577","Jon Stephens",2
1,"Gene Sanborn","6.99","2007-02-15 04:34:59.996577","Mike Hillyer",1
1,"Gene Sanborn","2.99","2007-02-16 17:49:38.996577","Mike Hillyer",1
1,"Gene Sanborn","2.99","2007-02-18 10:30:13.996577","Mike Hillyer",1
1,"Gene Sanborn","4.99","2007-02-18 17:47:02.996577","Mike Hillyer",1
1,"Gene Sanborn","0.99","2007-02-20 15:05:27.996577","Mike Hillyer",1
1,"Gene Sanborn","0.99","2007-02-21 10:41:07.996577","Jon Stephens",2
2,"Marc Outlaw","2.99","2007-02-15 11:42:25.996577","Mike Hillyer",1
2,"Marc Outlaw","4.99","2007-02-15 22:56:17.996577","Jon Stephens",2
2,"Marc Outlaw","4.99","2007-02-16 20:47:09.996577","Jon Stephens",2
2,"Marc Outlaw","1.99","2007-02-21 01:22:58.996577","Jon Stephens",2
1,"Reginald Kinder","5.99","2007-02-15 13:23:22.996577","Mike Hillyer",1
1,"Reginald Kinder","5.99","2007-02-15 14:17:07.996577","Jon Stephens",2
1,"Reginald Kinder","3.99","2007-02-17 23:48:52.996577","Jon Stephens",2
1,"Reginald Kinder","6.99","2007-02-18 23:31:33.996577","Jon Stephens",2
1,"Reginald Kinder","2.99","2007-02-20 07:48:55.996577","Mike Hillyer",1
1,"Ruben Geary","5.99","2007-02-21 00:18:55.996577","Jon Stephens",2
1,"Ruben Geary","7.99","2007-02-21 15:12:57.996577","Mike Hillyer",1
1,"Brett Cornwell","7.99","2007-02-16 11:18:27.996577","Jon Stephens",2
1,"Brett Cornwell","0.99","2007-02-18 15:50:54.996577","Jon Stephens",2
1,"Brett Cornwell","0.99","2007-02-20 02:01:03.996577","Mike Hillyer",1
1,"Angel Barclay","4.99","2007-02-17 18:03:52.996577","Jon Stephens",2
1,"Angel Barclay","2.99","2007-02-18 02:04:06.996577","Mike Hillyer",1
1,"Angel Barclay","0.99","2007-02-21 17:14:34.996577","Jon Stephens",2
1,"Nathaniel Adam","1.99","2007-02-19 13:20:21.996577","Mike Hillyer",1
1,"Nathaniel Adam","6.99","2007-02-20 03:45:48.996577","Mike Hillyer",1
1,"Rafael Abney","5.99","2007-02-16 18:45:46.996577","Jon Stephens",2
1,"Rafael Abney","4.99","2007-02-17 02:04:28.996577","Jon Stephens",2
1,"Rafael Abney","7.99","2007-02-19 16:32:44.996577","Mike Hillyer",1
1,"Rafael Abney","5.99","2007-02-20 18:09:54.996577","Mike Hillyer",1
2,"Leslie Seward","6.99","2007-02-15 17:42:11.996577","Mike Hillyer",1
2,"Leslie Seward","2.99","2007-02-15 19:15:36.996577","Mike Hillyer",1
2,"Leslie Seward","0.99","2007-02-16 01:41:35.996577","Jon Stephens",2
2,"Leslie Seward","9.99","2007-02-19 15:24:57.996577","Mike Hillyer",1
2,"Leslie Seward","6.99","2007-02-19 19:00:11.996577","Jon Stephens",2
2,"Edgar Rhoads","4.99","2007-02-15 08:34:41.996577","Jon Stephens",2
2,"Edgar Rhoads","4.99","2007-02-17 20:26:39.996577","Mike Hillyer",1
